Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Europe & Central Asia (IDA & IBRD countries),TEC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1388.350257,1386.026137,1531.007964,1450.755174,1592.760684,1734.020389,1758.380805,1707.057094,1779.586664,1678.86595,2067.24298,2137.683186,2034.393827,2056.550262,2159.727928,2458.623228,2323.371441,2419.596132,2330.205576,2361.676542,2348.711253,2617.848125,2444.692987,2684.434118,2503.743681,2730.821508,2650.450395,2734.961807,2611.215756,2790.367871,2816.895279,1947.800613,1942.425008,1756.152112,1728.535219,1706.946226,2057.967865,1834.401798,1929.371396,1821.739104,2205.952102,2228.287708,2040.08715,2350.851205,2269.177163,2243.832503,2165.550152,2614.532515,2548.562557,2343.093341,2781.820388,2365.804238,2811.822051,2966.743347,2881.867843,3095.593207,3229.293299,3185.140053,3234.763367,3191.77606,
Togo,TGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,465,477.4,513.3,502.1,452.5,467.7,463.2,571.7,726.7,812.5,902.7,974.3,859,919.6,970.5,830.9,844,757.2,822.6,635.7,728,868.6,748.5,892.4,840.4,787.9,721.3,843.8,917.9,746.8,762.7,863.3,877.6,721.7,849.3,811.4,981.1,835.4,1060.8,1058.3,1150.3,1131.1,1154.7,1094.8,1132.6,1130.7,1121.6,1144.4,1242.9,1187.4,1226.3,1112.4,1090.1,1153.1,1236.2,1130.8,1137.2,1145.2,1143,1172.3,
Thailand,THA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1675.5,1737.2,1891.8,1830.1,1786.3,1842.8,1775.8,1821.9,1905.2,2075.8,1993.2,1781.4,1957.8,1878.8,1889.4,1899.5,1592,1968.7,1837.9,1911.1,1983.4,1918.9,2050.5,2102.6,2125.4,2089,2006.3,2203.5,2143.1,2009.2,2295.4,2254.1,2119.9,2409.4,2507.4,2525.7,2456.4,2522.6,2537.4,2719,2952.6,2998.3,2998.8,2961,3046.8,3009.5,3089.4,3063.5,2995.9,3071.3,3257.2,3256.6,3213.9,3141.1,2958.7,3058.8,3172.3,3152,3021.7,3015.7,
Tajikistan,TJK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.7,963.8,880.8,915.9,1038.8,1314.2,1235.3,1235.5,1310.7,1397.9,1889.3,2100.6,2150.4,2164.4,2158.7,2440,2141,3119.4,3117.2,2519.3,2891.1,3159.4,3189.4,3261,3348.7,3459.5,3404.4,3636.7,3500.5,
Turkmenistan,TKM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.6,2333.6,2610.7,1700.7,824.2,1186.4,2148.6,2270.7,2122.4,2319,2921.1,2769.5,2931.6,2926.7,3288.4,1300,1100,1600,1700,1366,1272.4,1200.3,1244.4,1208.6,1418.9,1085.1,1266.8,1570.1,1528,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1272.484361,1335.1986,1308.244051,1388.315617,1362.903082,1366.601124,1429.971333,1347.624636,1412.756756,1533.116123,1494.011058,1445.664122,1613.670231,1661.080326,1624.802098,1629.078111,1691.772567,1710.208363,1726.193598,1796.689896,1994.899399,1985.673492,1981.48655,2094.127355,2138.555439,2033.789895,2097.170368,2092.034621,2109.240055,2090.18309,2143.316768,2423.569423,2530.142475,2435.066466,2569.58362,2517.747356,2663.449736,2853.953284,2810.391499,2851.829972,3043.502672,2938.815683,3189.740315,3190.029879,3210.028112,3268.200774,3544.090979,3662.1102,3344.90477,3876.321784,3823.516268,3984.176958,4174.214546,4186.861641,4359.965295,4194.705641,4700.461779,4378.674607,4878.061271,4742.257785,
Timor-Leste,TLS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1404,1217.2,1194.5,1154.7,1197.1,1240.7,1280.1,1477.5,1355.9,1276.8,1233.3,1421.4,1476,1583.3,1500,1400,1414.6,1320,1280.7,1269.8,1305.1,1296,1292.3,1374.6,1334.8,1335,1420.4,1523.7,1601.4,1608.1,1737.5,1735.4,2031.7,2025.2,2017.4,2046.6,1779.4,2094.9,1555.8,1936.8,1338.7,1667.2,1443.4,1562.7,1541.9,1503.4,1276.1,1442.7,2315.5,2451.4,2586.1,2089.9,2656.4,2923.1,2595.7,2567.9,2659.8,2692.5,2837.2,2870,
Middle East & North Africa (IDA & IBRD countries),TMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.362047,1553.915525,1599.432658,1867.020684,1778.464616,1983.975973,1857.667607,1937.001493,1889.40514,1770.512593,1972.571352,2275.085875,2338.715485,2291.113136,2136.181858,2430.621301,2190.754019,2113.614621,2449.217996,2236.069873,2264.985353,2235.02769,2412.590862,2332.362378,2534.852251,2517.617957,2358.750489,2387.233368,2477.402934,2309.857214,
Tonga,TON,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1961.352078,2045.134353,2100.118514,2095.663541,2127.860037,2189.534126,2228.627823,2276.481717,2353.25617,2375.586711,2460.082427,2304.80666,2466.68217,2436.434566,2530.653217,2552.702257,2702.766342,2747.058066,2738.620693,2802.583623,2975.309504,3060.909193,3089.016301,3085.188073,3013.605926,3127.45906,3247.023992,3358.066538,3459.834549,3382.275229,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646464,922.8177886,1135.09489,1103.467611,1055.272569,1191.662341,1134.147461,1132.922581,1178.217003,1182.210684,1190.87321,1199.338393,1173.266277,1228.382819,1257.897105,1299.201577,1266.052265,1365.303509,1397.293557,1442.923525,1361.995157,1410.846626,1326.427517,1423.645192,1427.898871,1369.178006,1478.631533,1475.465196,1494.152703,1546.415187,
Trinidad and Tobago,TTO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2352.1,2381.4,2411,2439.5,2411.1,2424.2,2642.7,2659.2,2707.4,2901.6,3022.4,3002.1,2981,2960,2686.3,2957.9,2948.7,2986.2,3259.6,3201.6,3038.6,3073.9,3075.7,2470.1,2358.5,2408.6,2562.4,2721.8,2565.5,3326.1,3094.6,3594.6,3262.2,3582.1,3604.1,3424.4,2468.1,2463.2,1712.5,2277.5,1449.4,1669.3,1532.8,1573.3,1555.2,1478.4,1673.8,1724.5,1657.5,1667.5,1639.6,1471.7,1610.4,1329.3,1110.4,1444.5,1623.7,1534.9,1115,1146.8,
Tunisia,TUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,499.2,729.5,749.6,641.6,738.8,693.1,618.8,701.1,662.6,553.5,713.9,905.4,825.3,813.8,931.6,734,712.7,667.5,597,915.5,971.7,1086.1,582.9,716.9,1084.8,758.5,1154.9,935.7,642.8,1144.6,1546.3,1516.8,1210.3,893.9,1109.8,1447.1,1061.2,1296,1229,984.5,1715.3,1233.7,1515.5,1309.6,1442.8,1256.1,1622.5,1467.3,1877.6,1694.1,1710.8,1674.3,1136.2,1805.8,1102.7,1541.2,1305.9,1225.5,1950.1,1327.1,
Turkiye,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,989.4,1136,1343.4,1117.9,1138.6,1272.7,1303.4,1215.7,1291.7,1215,1573.5,1435.1,1238.1,1294.2,1632.4,1805.5,1791.7,1824.6,1880.1,1855.1,1871.7,1978.7,1838.4,1971.1,1931,2135.5,2137.4,2250.2,1742.1,2214.2,2240.5,2124.4,2255.9,1922.3,2057.3,2112.3,2151.3,2387.5,2099.8,2370.6,2178.3,2242,2308.6,2477.9,2634.4,2661.9,2410.2,2601.3,2808,2727.1,2970,2958.3,3256.9,2831.5,3307.8,3105.4,3257.4,3163.9,3200.8,3341.5,
Tuvalu,TUV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.7,831.3,958.6,804.4,801.4,760.2,702.5,581.1,638.5,573.8,708.1,668,903,764.6,1052.2,1007.6,1005.9,999.6,1166.3,1020.2,1003.1,1429.5,1300.9,1270.7,1366.8,1126.6,1274.3,1220.1,1489.2,1506.5,1234.1,1087.6,1227.4,1151.7,1702.8,1588.1,1101.2,1198.8,1766.4,1440.7,2043.5,1899.5,858.1,1370.6,1101.6,1326.7,1427.3,1333.9,1110.4,1647.9,1390.4,1314.8,1418,1524.8,1449.4,1570.4,1692,1938.9,1883.8,1809.4,
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,902.3,903.7,926.6,884.4,910.5,908.9,913.1,1074.5,1185.5,1362.6,1087.9,1227.6,1173.5,1079.8,1350.8,1217.2,1205.4,1210.1,1613.7,1491,1561.7,1309,1617.3,1041.9,1469.5,1181.3,1427.5,1438.3,1515.8,1497.6,1434.1,1530.1,1541,1495,1571.2,1204.9,1218.1,1526.4,1633.9,1539.4,1641.1,1638.8,1677.6,1468,1573.8,1522.9,1526,1827.7,2038.6,1978.5,2056.9,2029.1,1997.5,2080.6,2086.8,2134.2,2251.7,2287.8,2360.7,2242.9,
Ukraine,UKR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.1,3289.3,2724.6,2512.3,2010.2,2490.3,2109.4,2002.9,1950.8,2729.5,2752.2,2278.4,2845.2,2623,2427.7,2206.7,3486.9,3003.8,2726.6,3753.7,3156.8,4030.8,4400.2,4140.9,4651.6,4315.8,4852.2,4980.5,4295.9,
Upper middle income,UMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.356512,2795.241436,2835.969984,2776.287348,2858.537429,3035.769241,3128.351424,3250.883441,3277.083228,3146.650809,3255.76526,3271.657117,3288.120194,3430.712523,3469.534068,3584.938769,3637.194284,3848.568325,3762.72063,3886.025333,4035.491485,4044.769877,4189.96053,4222.530118,4365.221504,4374.293199,4600.552202,4487.062553,4620.560553,4622.777894,
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,859.7,936.9,794.6,1084.2,951.4,872.5,753.1,890.5,1038.8,1157,1035,1117.8,1265.2,1385.2,1157.8,1296.2,1079.5,1343.9,1509.2,1618.3,1804.1,2056,1876.3,1955.2,1840.9,1870.6,2100.1,2539,2633.7,2182.3,2419.4,2733.4,2478.6,2969.4,3187.8,3290.1,3078,3434.9,3896.2,3892,3338.6,3467.4,3504,4409.7,4339.9,4493.5,4347.2,4324.6,3884.9,4176.4,4410.9,4070.5,3766.2,4351.8,4142.9,4766.7,5056.2,3940.4,5328.5,4962.7,
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.8,4298.8,5560,4644.8,5175.3,5275.3,5676.5,5736.5,5854.3,5891.1,5546.8,6023.7,6851.1,6450.7,6400.4,6704.4,6598.3,7226.2,6978.1,6803.5,5911.9,7300.9,7638.1,7430.1,8614.2,8281.2,8196.1,8005.6,8175,
Uzbekistan,UZB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.8,1785.3,1720.5,2052.5,2009.1,2170.2,2597.2,2643.1,2694.6,3058.9,3765.9,3522.4,3602.3,4043.9,4114.8,4417.4,4304.9,4586.2,4461.3,4429.9,4614.1,4764.1,4823.6,4851.7,4856.9,4332.3,4154.2,4610.8,4555.7,
St. Vincent and the Grenadines,VCT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,4000,4000,4000,4000,4000,3500,3360,3440,3185.2,3185.2,3259.3,3169,3142.9,3142.9,3214.3,3214.3,3214.3,3357.1,3333.3,3312.5,3235.3,3333.3,3351.4,3315.8,3300,3000,3333.3,2998,3325.6,3566.8,3333.3,3376,3465.2,3584,3755,3333.3,4295.5,3333.3,3000,15000,14285.7,14857.1,14825,14444.4,14418.6,13571.4,12181.8,12727.3,16750,18774.2,27640,25878.8,23958.3,24485.7,24218.8,24742.9,28225,27837.8,28125,29241.4,
"Venezuela, RB",VEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.6,1164,1119.1,1199.7,1271.5,1308.3,1180.4,1233.2,1200.8,1305.1,1234.8,1264.3,1368.4,1451.6,1634.6,1549.3,1892.6,1868.7,1913.3,1914.1,1885.4,1973.5,1936.4,2030.1,2029.1,1947,1994.1,2123.7,2343.4,2486.1,2558.7,2592.8,2939.6,2962.8,2974.1,3034.3,3084,3092.5,3322.1,3247.9,3308.6,3184.8,3210.6,3385.8,3353.8,3415.7,3594.4,3428.4,3171.6,3576,3461.1,3760.2,4007.3,4040.7,3505.7,3458.2,3122.7,4038.3,3267.2,3473.8,
British Virgin Islands,VGB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1856.4,1953.3,2070.9,1909.8,1898.4,1762,1878.6,1681,1756.8,2103.7,2167.9,2143.9,2168,2114.6,2064.1,2167.9,1873.6,1746.1,2002.6,2016.1,2127.9,2433.6,2539.4,2645.8,2691.8,2715.1,2606.8,2849.8,3089.2,3072.9,3006.4,3212.6,3361.6,3458.7,3570,3666.3,3758.3,3876,3971.2,4112.4,4167.3,4440.9,4506.7,4690.9,4726.2,4749.8,4846.2,4897.6,5080.3,5177.5,5381.2,5462,5425.5,5577.8,5601.2,5441,5434.4,5685.4,5715.8,5796.6,
Vanuatu,VUT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,500,500,500,500,500,471.4,466.7,475,500,529.4,500,526.3,500,500,500,500,500,500,500,520,520,520,520,520,519.7,515.4,507.7,500,507.7,510.9,463.6,469.4,475.2,480.8,486.6,492.2,497.9,503.6,509.2,515.3,520.6,526.2,531.9,532.4,530.8,535.7,551.7,546.7,558.2,563.7,571.1,571.4,633.3,615.5,601.1,601.8,612.1,616.1,620.1,624.1,
World,WLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1482.05609,1564.774936,1609.5154,1582.912491,1616.74179,1638.75828,1729.80381,1750.872743,1787.299346,1774.710996,1946.851905,1945.955598,1949.32593,1902.569011,2022.088387,2022.379446,2089.201241,2224.214312,2216.001051,2198.391281,2349.948563,2397.188286,2232.026039,2495.782316,2546.272225,2520.134593,2474.58692,2404.508542,2567.6588,2633.575292,2900.535169,2814.180446,2759.810909,2842.417646,2794.301883,2972.14541,3020.801686,3095.631849,3132.369346,3090.001641,3159.813562,3132.92852,3131.775485,3395.397842,3313.225656,3342.795646,3407.947773,3576.304172,3596.090381,3581.738417,3699.266425,3615.418183,3818.348337,3890.114409,3920.283421,4000.40203,4066.48933,4015.493489,4108.929373,4071.807463,
Samoa,WSM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,782.5,780.7,771.8,776.1,773.6,777,794.2,793.6,810.2,780.8,853.7,787.1,843.7,799.8,951,823.2,883.3,956.5,997.3,1016.5,1099,961.4,526.4,533.1,518.3,804,840.2,970.5,1005,907.7,699.7,1110.3,1109.3,1091.6,1105,937.1,895.4,1081.5,1111.2,1085,1064.3,943.8,785.2,715.2,713.1,930.2,1019.5,939.1,995.2,1092.4,1022.5,1064.4,1008.2,962.7,784.2,687,699,682.8,864.9,833.9,
South Africa,ZAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1099.1,1142.1,1128,913.9,911.4,1010.4,1725.6,1006,1041.1,1187,1498.2,1593.9,1007.5,1875.8,1624.4,1391.5,1752,1876.2,1609.6,2017.3,2680.3,1659.8,960.2,1083.9,1575.9,1589.4,1628.7,1671.5,2281.9,1877.3,1986.1,944.7,2160.1,2585,1419.2,2490.2,2271.8,2181.7,2191.4,2765.9,2424.1,2772.6,2536.8,2777.9,3309.6,3141,2790.3,4063.2,4405.5,4150.4,4017,4243.5,4043,4899.6,3541.6,3821.2,5702,4938.8,4316.6,5407.2,
Zambia,ZMB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,822.2,801.4,706.9,788.9,823.5,878,869.6,785.2,774,624.4,876.3,1007.1,838.7,967.7,1311.1,1375.7,1504.7,1515.4,1529.1,1567.5,1930.6,1572.1,1651.2,1646.1,1842.8,1930.6,1610.3,2457.4,1717.3,1351.9,1640.6,763.1,2302.9,1417.5,1331.4,1911.7,1413.4,1211.2,1323.6,1682.3,1403.7,1422.2,1705.1,1818.5,1905.4,1819.6,2258.6,2188,2072.2,2540.9,2745.1,2708.8,2552.7,2774.9,3026.4,2432.2,2489.9,2168.2,2397.7,2479.6,
Zimbabwe,ZWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,919.7,905.9,822.5,820.5,930.8,937.8,1294.5,1020.2,1145.3,942.3,1391.9,1637,961.3,1485.5,1360.2,1394.1,1475.9,1378.9,1144.2,1186.1,1749.6,1139.6,633.6,790.4,1868.8,1694.3,853.8,1591.4,1509.6,1625.4,1336,412.1,1502,1134.5,548.2,1258.7,1054.2,1016.6,1069,1159.5,1193.9,539.1,795.3,1205.9,653.8,934.2,806.7,309.7,452.4,733.4,587.4,695.7,668.5,831.4,557.5,435.1,1202.7,1242.2,1173.7,1075.2,
